flow_cell_id	machine_manufacture_model	platform	start_date
A0U5G	2	MiSeq	2012-05-09
D10A8ACXX	2000	HiSeq2000	2012-05-10
D10PKACXX	2000	HiSeq2000	2012-05-10
D10NFACXX	2000	HiSeq2000	2012-05-10
A0V9A	2	MiSeq	2012-05-10
D10A3ACXX	2000	HiSeq2000	2012-05-10
C0THVACXX	2000	HiSeq2000	2012-05-11
C0TJNACXX	2000	HiSeq2000	2012-05-11
C0TKFACXX	2000	HiSeq2000	2012-05-11
A0U58	2	MiSeq	2012-05-11
A0U6C	2	MiSeq	2012-05-11
A0U5K	2	MiSeq	2012-05-14
A0WN5	2	MiSeq	2012-05-15
A0WUW	2	MiSeq	2012-05-15
A0VV1	2	MiSeq	2012-05-15
A0W0D	2	MiSeq	2012-05-15
C0THMACXX	2000	HiSeq2000	2012-05-16
C0TKHACXX	2000	HiSeq2000	2012-05-16
C0TK9ACXX	2000	HiSeq2000	2012-05-16
D10N9ACXX	2000	HiSeq2000	2012-05-16
A0WM0	2	MiSeq	2012-05-17
C0RY7ACXX	2000	HiSeq2000	2012-05-17
D10C8ACXX	2000	HiSeq2000	2012-05-17
A0WUL	2	MiSeq	2012-05-17
A0NNU	2	MiSeq	2012-05-17
D104GACXX	2000	HiSeq2000	2012-05-18
D104HACXX	2000	HiSeq2000	2012-05-18
D10LBACXX	2000	HiSeq2000	2012-05-22
C0W9BACXX	2000	HiSeq2000	2012-05-22
C0WB0ACXX	2000	HiSeq2000	2012-05-22
A0WUP	2	MiSeq	2012-05-22
C0PFTACXX	2000	HiSeq2000	2012-05-23
D104EACXX	2000	HiSeq2000	2012-05-23
D12PHACXX	2000	HiSeq2000	2012-05-23
C0THTACXX	2000	HiSeq2000	2012-05-23
D105PACXX	2000	HiSeq2000	2012-05-23
C0U3AACXX	2000	HiSeq2000	2012-05-24
C0U2VACXX	2000	HiSeq2000	2012-05-24
C0VU3ACXX	2000	HiSeq2000	2012-05-24
D12PAACXX	2000	HiSeq2000	2012-05-24
C0U3JACXX	2000	HiSeq2000	2012-05-24
D116AACXX	2000	HiSeq2000	2012-05-24
D12V5ACXX	2000	HiSeq2000	2012-05-25
D12WRACXX	2000	HiSeq2000	2012-05-25
C0VP4ACXX	2000	HiSeq2000	2012-05-25
D12NDACXX	2000	HiSeq2000	2012-05-25
A0W09	2	MiSeq	2012-05-25
D0YH3ACXX	2000	HiSeq2000	2012-05-25
D12WYACXX	2000	HiSeq2000	2012-05-29
C0VN7ACXX	2000	HiSeq2000	2012-05-29
C0WAPACXX	2000	HiSeq2000	2012-05-30
C0W9RACXX	2000	HiSeq2000	2012-05-30
D12L5ACXX	2000	HiSeq2000	2012-05-31
C0W9VACXX	2000	HiSeq2000	2012-05-31
D1394ACXX	2000	HiSeq2000	2012-05-31
D1367ACXX	2000	HiSeq2000	2012-05-31
A0W0W	2	MiSeq	2012-05-31
A0W07	2	MiSeq	2012-05-31
D13AMACXX	2000	HiSeq2000	2012-06-01
D139CACXX	2000	HiSeq2000	2012-06-01
D139MACXX	2000	HiSeq2000	2012-06-01
D13C2ACXX	2000	HiSeq2000	2012-06-01
C0WATACXX	2000	HiSeq2000	2012-06-01
D137GACXX	2000	HiSeq2000	2012-06-01
C0WAUACXX	2000	HiSeq2000	2012-06-01
A0W0G	2	MiSeq	2012-06-01
C0W8MACXX	2000	HiSeq2000	2012-06-01
A0WP9	2	MiSeq	2012-06-01
A0W76	2	MiSeq	2012-06-04
A0W0F	2	MiSeq	2012-06-04
D139HACXX	2000	HiSeq2000	2012-06-05
C0WA3ACXX	2000	HiSeq2000	2012-06-05
D13C4ACXX	2000	HiSeq2000	2012-06-05
C0W7JACXX	2000	HiSeq2000	2012-06-05
C0W7UACXX	2000	HiSeq2000	2012-06-05
A0VU9	2	MiSeq	2012-06-05
A0WUT	2	MiSeq	2012-06-05
A0WLU	2	MiSeq	2012-06-05
A0WM4	2	MiSeq	2012-06-06
A0Y1L	2	MiSeq	2012-06-07
A0VUN	2	MiSeq	2012-06-07
C0WFHACXX	2000	HiSeq2000	2012-06-08
D13BYACXX	2000	HiSeq2000	2012-06-08
D13C5ACXX	2000	HiSeq2000	2012-06-08
D13BRACXX	2000	HiSeq2000	2012-06-08
A0W1E	2	MiSeq	2012-06-08
A0Y27	2	MiSeq	2012-06-08
D138VACXX	2000	HiSeq2000	2012-06-11
D13B2ACXX	2000	HiSeq2000	2012-06-11
D13A3ACXX	2000	HiSeq2000	2012-06-12
C0W85ACXX	2000	HiSeq2000	2012-06-12
D138LACXX	2000	HiSeq2000	2012-06-13
D1383ACXX	2000	HiSeq2000	2012-06-13
D13A0ACXX	2000	HiSeq2000	2012-06-13
C0W73ACXX	2000	HiSeq2000	2012-06-13
D13C3ACXX	2000	HiSeq2000	2012-06-13
C0VWHACXX	2000	HiSeq2000	2012-06-14
C0WBVACXX	2000	HiSeq2000	2012-06-14
C0WAAACXX	2000	HiSeq2000	2012-06-14
A106R	2	MiSeq	2012-06-14
C0W7CACXX	2000	HiSeq2000	2012-06-15
D14CNACXX	2000	HiSeq2000	2012-06-15
C0VV9ACXX	2000	HiSeq2000	2012-06-15
64E76AAXX	IIx	GAII	2012-06-15
C0W05ACXX	2000	HiSeq2000	2012-06-18
C0W8YACXX	2000	HiSeq2000	2012-06-18
D13A9ACXX	2000	HiSeq2000	2012-06-19
D13B1ACXX	2000	HiSeq2000	2012-06-19
D12YJACXX	2000	HiSeq2000	2012-06-19
D132HACXX	2000	HiSeq2000	2012-06-19
C0WAVACXX	2000	HiSeq2000	2012-06-19
C0WBGACXX	2000	HiSeq2000	2012-06-19
D14CGACXX	2000	HiSeq2000	2012-06-20
D14AJACXX	2000	HiSeq2000	2012-06-20
A107F	2	MiSeq	2012-06-20
C0Y6EACXX	2000	HiSeq2000	2012-06-21
C0VWYACXX	2000	HiSeq2000	2012-06-21
D13AKACXX	2000	HiSeq2000	2012-06-21
D13C1ACXX	2000	HiSeq2000	2012-06-21
C0W8FACXX	2000	HiSeq2000	2012-06-21
D13BWACXX	2000	HiSeq2000	2012-06-22
C0VVWACXX	2000	HiSeq2000	2012-06-22
A107G	2	MiSeq	2012-06-22
A0WJT	2	MiSeq	2012-06-22
D13ALACXX	2000	HiSeq2000	2012-06-22
A0YAW	2	MiSeq	2012-06-25
D1395ACXX	2000	HiSeq2000	2012-06-25
D139KACXX	2000	HiSeq2000	2012-06-25
D13AFACXX	2000	HiSeq2000	2012-06-26
C0VV5ACXX	2000	HiSeq2000	2012-06-26
D13FNACXX	2000	HiSeq2000	2012-06-27
C0WJ6ACXX	2000	HiSeq2000	2012-06-27
D13A1ACXX	2000	HiSeq2000	2012-06-27
D13LEACXX	2000	HiSeq2000	2012-06-27
D13KPACXX	2000	HiSeq2000	2012-06-27
D139DACXX	2000	HiSeq2000	2012-06-27
D13A4ACXX	2000	HiSeq2000	2012-06-27
D0TPGACXX	2000	HiSeq2000	2012-06-29
D165GACXX	2000	HiSeq2000	2012-06-29
D12Y6ACXX	2000	HiSeq2000	2012-06-29
D13M5ACXX	2000	HiSeq2000	2012-06-29
D16GYACXX	2000	HiSeq2000	2012-06-29
D165LACXX	2000	HiSeq2000	2012-06-29
D16CJACXX	2000	HiSeq2000	2012-06-29
D13K3ACXX	2000	HiSeq2000	2012-06-29
D13GJACXX	2000	HiSeq2000	2012-06-29
A107D	2	MiSeq	2012-07-02
C0VVUACXX	2000	HiSeq2000	2012-07-03
D13AEACXX	2000	HiSeq2000	2012-07-03
A0WG6	2	MiSeq	2012-07-05
C0YBMACXX	2000	HiSeq2000	2012-07-06
D14U9ACXX	2000	HiSeq2000	2012-07-06
D14PUACXX	2000	HiSeq2000	2012-07-06
A1DP1	2	MiSeq	2012-07-06
D14GAACXX	2000	HiSeq2000	2012-07-06
D14TKACXX	2000	HiSeq2000	2012-07-06
C0YEKACXX	2000	HiSeq2000	2012-07-06
D14W0ACXX	2000	HiSeq2000	2012-07-09
D14U6ACXX	2000	HiSeq2000	2012-07-09
D14GNACXX	2000	HiSeq2000	2012-07-09
D14LTACXX	2000	HiSeq2000	2012-07-09
D14BDACXX	2000	HiSeq2000	2012-07-10
D14T2ACXX	2000	HiSeq2000	2012-07-10
A10B7	2	MiSeq	2012-07-10
A0Y6D	2	MiSeq	2012-07-10
C0YJ5ACXX	2000	HiSeq2000	2012-07-11
C1130ACXX	2000	HiSeq2000	2012-07-11
D14V3ACXX	2000	HiSeq2000	2012-07-11
A1D1T	2	MiSeq	2012-07-11
D14MDACXX	2000	HiSeq2000	2012-07-12
C0YE8ACXX	2000	HiSeq2000	2012-07-12
D14T9ACXX	2000	HiSeq2000	2012-07-12
D14TUACXX	2000	HiSeq2000	2012-07-12
C0YDNACXX	2000	HiSeq2000	2012-07-12
C0YJ1ACXX	2000	HiSeq2000	2012-07-12
C0Y55ACXX	2000	HiSeq2000	2012-07-13
C0YGFACXX	2000	HiSeq2000	2012-07-13
C0Y6WACXX	2000	HiSeq2000	2012-07-17
D14VCACXX	2000	HiSeq2000	2012-07-17
C0YAFACXX	2000	HiSeq2000	2012-07-17
D14DEACXX	2000	HiSeq2000	2012-07-17
D14BVACXX	2000	HiSeq2000	2012-07-17
C0Y62ACXX	2000	HiSeq2000	2012-07-17
C0Y87ACXX	2000	HiSeq2000	2012-07-17
A1DW5	2	MiSeq	2012-07-17
C111FACXX	2000	HiSeq2000	2012-07-18
C112AACXX	2000	HiSeq2000	2012-07-18
C110YACXX	2000	HiSeq2000	2012-07-18
C0Y6YACXX	2000	HiSeq2000	2012-07-18
C113LACXX	2000	HiSeq2000	2012-07-19
C113HACXX	2000	HiSeq2000	2012-07-19
D14E0ACXX	2000	HiSeq2000	2012-07-20
C0YFHACXX	2000	HiSeq2000	2012-07-20
A0YGB	2	MiSeq	2012-07-20
A1DVM	2	MiSeq	2012-07-23
A0YD4	2	MiSeq	2012-07-23
A0WFM	2	MiSeq	2012-07-23
A0YD2	2	MiSeq	2012-07-23
D16FTACXX	2000	HiSeq2000	2012-07-24
C113EACXX	2000	HiSeq2000	2012-07-24
D169YACXX	2000	HiSeq2000	2012-07-24
A0YFJ	2	MiSeq	2012-07-24
A0YK2	2	MiSeq	2012-07-24
C0YJ0ACXX	2000	HiSeq2000	2012-07-25
D16G5ACXX	2000	HiSeq2000	2012-07-25
D14VGACXX	2000	HiSeq2000	2012-07-25
C113AACXX	2000	HiSeq2000	2012-07-25
A0YB5	2	MiSeq	2012-07-25
C0Y6LACXX	2000	HiSeq2000	2012-07-26
C10YNACXX	2000	HiSeq2000	2012-07-26
C1108ACXX	2000	HiSeq2000	2012-07-26
D16BLACXX	2000	HiSeq2000	2012-07-26
D16CHACXX	2000	HiSeq2000	2012-07-27
C1115ACXX	2000	HiSeq2000	2012-07-27
C110UACXX	2000	HiSeq2000	2012-07-27
D163PACXX	2000	HiSeq2000	2012-07-27
C116TACXX	2000	HiSeq2000	2012-07-27
C112KACXX	2000	HiSeq2000	2012-07-27
D16B5ACXX	2000	HiSeq2000	2012-07-31
D167FACXX	2000	HiSeq2000	2012-07-31
C1144ACXX	2000	HiSeq2000	2012-07-31
D16DMACXX	2000	HiSeq2000	2012-07-31
D165KACXX	2000	HiSeq2000	2012-08-01
D167GACXX	2000	HiSeq2000	2012-08-01
D1669ACXX	2000	HiSeq2000	2012-08-01
D16D2ACXX	2000	HiSeq2000	2012-08-01
C1128ACXX	2000	HiSeq2000	2012-08-02
D16APACXX	2000	HiSeq2000	2012-08-02
C12U5ACXX	2000	HiSeq2000	2012-08-02
D1662ACXX	2000	HiSeq2000	2012-08-02
C113JACXX	2000	HiSeq2000	2012-08-02
A106P	2	MiSeq	2012-08-02
A0YAM	2	MiSeq	2012-08-03
D1860ACXX	2000	HiSeq2000	2012-08-03
C12W1ACXX	2000	HiSeq2000	2012-08-07
D18P1ACXX	2000	HiSeq2000	2012-08-07
D1835ACXX	2000	HiSeq2000	2012-08-07
D17YMACXX	2000	HiSeq2000	2012-08-07
D18N9ACXX	2000	HiSeq2000	2012-08-07
C1309ACXX	2000	HiSeq2000	2012-08-07
D18HDACXX	2000	HiSeq2000	2012-08-07
D186FACXX	2000	HiSeq2000	2012-08-07
D17WVACXX	2000	HiSeq2000	2012-08-09
A140B	2	MiSeq	2012-08-09
A104L	2	MiSeq	2012-08-10
C12UNACXX	2000	HiSeq2000	2012-08-10
A11R9	2	MiSeq	2012-08-13
D186JACXX	2000	HiSeq2000	2012-08-14
D1843ACXX	2000	HiSeq2000	2012-08-14
A11UJ	2	MiSeq	2012-08-14
C12TYACXX	2000	HiSeq2000	2012-08-15
D17YWACXX	2000	HiSeq2000	2012-08-15
C1596ACXX	2000	HiSeq2000	2012-08-16
C1586ACXX	2000	HiSeq2000	2012-08-16
D1ACYACXX	2000	HiSeq2000	2012-08-17
D18RLACXX	2000	HiSeq2000	2012-08-17
A11UC	2	MiSeq	2012-08-17
A11U7	2	MiSeq	2012-08-17
A13VK	2	MiSeq	2012-08-20
D1800ACXX	2000	HiSeq2000	2012-08-21
D17YVACXX	2000	HiSeq2000	2012-08-21
C13ELACXX	2000	HiSeq2000	2012-08-22
C13C4ACXX	2000	HiSeq2000	2012-08-22
A13LM	2	MiSeq	2012-08-22
A1GTA	2	MiSeq	2012-08-24
A0YJ9	2	MiSeq	2012-08-27
635GVAAXX	IIx	GAII	2012-08-28
A0YTJ	2	MiSeq	2012-08-28
D18M5ACXX	2000	HiSeq2000	2012-08-28
C14G4ACXX	2000	HiSeq2000	2012-08-28
D19MPACXX	2000	HiSeq2000	2012-08-28
C155NACXX	2000	HiSeq2000	2012-08-28
D18V5ACXX	2000	HiSeq2000	2012-08-29
D18R1ACXX	2000	HiSeq2000	2012-08-29
C16A1ACXX	2000	HiSeq2000	2012-08-29
D1B3EACXX	2000	HiSeq2000	2012-08-29
A0YR5	2	MiSeq	2012-08-29
A1BBK	2	MiSeq	2012-08-29
C15YFACXX	2000	HiSeq2000	2012-08-30
C15UDACXX	2000	HiSeq2000	2012-08-31
D1BBJACXX	2000	HiSeq2000	2012-08-31
C15VKACXX	2000	HiSeq2000	2012-08-31
D185WACXX	2000	HiSeq2000	2012-08-31
A1B6U	2	MiSeq	2012-08-31
A1C9V	2	MiSeq	2012-08-31
A1DN6	2	MiSeq	2012-09-04
D17WTACXX	2000	HiSeq2000	2012-09-05
C12N0ACXX	2000	HiSeq2000	2012-09-05
A1JEC	2	MiSeq	2012-09-05
C1694ACXX	2000	HiSeq2000	2012-09-06
C168TACXX	2000	HiSeq2000	2012-09-06
64N9YAAXX	IIx	GAII	2012-09-06
A1JE7	2	MiSeq	2012-09-06
A1GUN	2	MiSeq	2012-09-07
A1DY2	2	MiSeq	2012-09-07
A1GV8	2	MiSeq	2012-09-07
A1EFW	2	MiSeq	2012-09-10
A1K98	2	MiSeq	2012-09-10
A1KR4	2	MiSeq	2012-09-10
C168AACXX	2000	HiSeq2000	2012-09-11
D1BBFACXX	2000	HiSeq2000	2012-09-11
C15Y9ACXX	2000	HiSeq2000	2012-09-11
A1JUJ	2	MiSeq	2012-09-11
D1BBVACXX	2000	HiSeq2000	2012-09-12
D1BCPACXX	2000	HiSeq2000	2012-09-12
A1KRH	2	MiSeq	2012-09-12
A1GTY	2	MiSeq	2012-09-12
A1JG1	2	MiSeq	2012-09-12
A1K9L	2	MiSeq	2012-09-13
C169PACXX	2000	HiSeq2000	2012-09-13
D1BCMACXX	2000	HiSeq2000	2012-09-13
A1EA3	2	MiSeq	2012-09-14
A1JUP	2	MiSeq	2012-09-14
D1B9VACXX	2000	HiSeq2000	2012-09-14
C168FACXX	2000	HiSeq2000	2012-09-14
D1BA9ACXX	2000	HiSeq2000	2012-09-14
C16ATACXX	2000	HiSeq2000	2012-09-14
A1LN8	2	MiSeq	2012-09-14
C15YNACXX	2000	HiSeq2000	2012-09-18
C1616ACXX	2000	HiSeq2000	2012-09-18
C1608ACXX	2000	HiSeq2000	2012-09-18
D1B3JACXX	2000	HiSeq2000	2012-09-18
D1BB3ACXX	2000	HiSeq2000	2012-09-18
C1693ACXX	2000	HiSeq2000	2012-09-18
A1LMJ	2	MiSeq	2012-09-18
D1B9NACXX	2000	HiSeq2000	2012-09-19
C168EACXX	2000	HiSeq2000	2012-09-19
C1600ACXX	2000	HiSeq2000	2012-09-19
D18ARACXX	2000	HiSeq2000	2012-09-19
C169RACXX	2000	HiSeq2000	2012-09-20
C15YDACXX	2000	HiSeq2000	2012-09-20
A1E83	2	MiSeq	2012-09-20
A1JVB	2	MiSeq	2012-09-20
C1696ACXX	2000	HiSeq2000	2012-09-21
D1B3FACXX	2000	HiSeq2000	2012-09-21
A1F56	2	MiSeq	2012-09-21
C16A9ACXX	2000	HiSeq2000	2012-09-21
D1B7NACXX	2000	HiSeq2000	2012-09-21
A1E8L	2	MiSeq	2012-09-24
C16A3ACXX	2000	HiSeq2000	2012-09-25
C1685ACXX	2000	HiSeq2000	2012-09-26
D1BBLACXX	2000	HiSeq2000	2012-09-26
D1BD8ACXX	2000	HiSeq2000	2012-09-26
D1B2RACXX	2000	HiSeq2000	2012-09-26
D1CM2ACXX	2000	HiSeq2000	2012-09-27
D1CM5ACXX	2000	HiSeq2000	2012-09-27
D1B0VACXX	2000	HiSeq2000	2012-09-27
D1BACACXX	2000	HiSeq2000	2012-09-27
C15Y5ACXX	2000	HiSeq2000	2012-09-27
C15ENACXX	2000	HiSeq2000	2012-09-27
C169WACXX	2000	HiSeq2000	2012-09-27
D1CGBACXX	2000	HiSeq2000	2012-09-28
C167UACXX	2000	HiSeq2000	2012-09-28
D1CGVACXX	2000	HiSeq2000	2012-09-28
D1B2NACXX	2000	HiSeq2000	2012-09-28
D1BADACXX	2000	HiSeq2000	2012-09-28
D1B2PACXX	2000	HiSeq2000	2012-09-28
A1K0U	2	MiSeq	2012-09-28
A1DWW	2	MiSeq	2012-09-28
C16A6ACXX	2000	HiSeq2000	2012-09-29
D1CFHACXX	2000	HiSeq2000	2012-09-29
A1DWH	2	MiSeq	2012-10-01
C17NUACXX	2000	HiSeq2000	2012-10-03
D1CH5ACXX	2000	HiSeq2000	2012-10-03
C19LVACXX	2000	HiSeq2000	2012-10-03
C19C5ACXX	2000	HiSeq2000	2012-10-03
D1BA4ACXX	2000	HiSeq2000	2012-10-04
D1CLNACXX	2000	HiSeq2000	2012-10-04
A1DWR	2	MiSeq	2012-10-04
D1CL4ACXX	2000	HiSeq2000	2012-10-05
D1CJRACXX	2000	HiSeq2000	2012-10-05
D1B0LACXX	2000	HiSeq2000	2012-10-05
D1AW5ACXX	2000	HiSeq2000	2012-10-05
D1CH9ACXX	2000	HiSeq2000	2012-10-06
C17JEACXX	2000	HiSeq2000	2012-10-06
C17MRACXX	2000	HiSeq2000	2012-10-06
A1WAY	2	MiSeq	2012-10-08
A1LW0	2	MiSeq	2012-10-08
A1WAF	2	MiSeq	2012-10-08
D1CN5ACXX	2000	HiSeq2000	2012-10-09
D1CPRACXX	2000	HiSeq2000	2012-10-09
C17GLACXX	2000	HiSeq2000	2012-10-09
D1CFUACXX	2000	HiSeq2000	2012-10-09
D1CLKACXX	2000	HiSeq2000	2012-10-09
C1833ACXX	2000	HiSeq2000	2012-10-09
A1WAJ	2	MiSeq	2012-10-09
C17DVACXX	2000	HiSeq2000	2012-10-10
C17LJACXX	2000	HiSeq2000	2012-10-10
C17DWACXX	2000	HiSeq2000	2012-10-10
A1WAC	2	MiSeq	2012-10-10
A1VKH	2	MiSeq	2012-10-10
A1WAT	2	MiSeq	2012-10-10
C17CPACXX	2000	HiSeq2000	2012-10-11
D1CGEACXX	2000	HiSeq2000	2012-10-11
C17CTACXX	2000	HiSeq2000	2012-10-11
D1CE8ACXX	2000	HiSeq2000	2012-10-11
C17PTACXX	2000	HiSeq2000	2012-10-11
C17FMACXX	2000	HiSeq2000	2012-10-11
A1GVL	2	MiSeq	2012-10-11
64NA9AAXX	IIx	GAII	2012-10-12
D1CMHACXX	2000	HiSeq2000	2012-10-12
C19KKACXX	2000	HiSeq2000	2012-10-12
C180JACXX	2000	HiSeq2000	2012-10-12
D1EF0ACXX	2000	HiSeq2000	2012-10-12
A1K25	2	MiSeq	2012-10-15
D1CGMACXX	2000	HiSeq2000	2012-10-16
C17GDACXX	2000	HiSeq2000	2012-10-16
C17R3ACXX	2000	HiSeq2000	2012-10-16
D1CMYACXX	2000	HiSeq2000	2012-10-16
C17LGACXX	2000	HiSeq2000	2012-10-16
D1CJJACXX	2000	HiSeq2000	2012-10-16
A1DMG	2	MiSeq	2012-10-16
C17J4ACXX	2000	HiSeq2000	2012-10-17
D1CMRACXX	2000	HiSeq2000	2012-10-17
C17HTACXX	2000	HiSeq2000	2012-10-17
C17HUACXX	2000	HiSeq2000	2012-10-17
C17JBACXX	2000	HiSeq2000	2012-10-18
D1CN2ACXX	2000	HiSeq2000	2012-10-18
D1CMPACXX	2000	HiSeq2000	2012-10-18
C17JAACXX	2000	HiSeq2000	2012-10-18
D1CDEACXX	2000	HiSeq2000	2012-10-19
D1CFWACXX	2000	HiSeq2000	2012-10-19
A1DMU	2	MiSeq	2012-10-22
C17NFACXX	2000	HiSeq2000	2012-10-24
D1CLGACXX	2000	HiSeq2000	2012-10-24
C17J5ACXX	2000	HiSeq2000	2012-10-25
A22HL	2	MiSeq	2012-10-25
A1WB5	2	MiSeq	2012-10-25
D1CGRACXX	2000	HiSeq2000	2012-10-26
C196VACXX	2000	HiSeq2000	2012-10-26
C191PACXX	2000	HiSeq2000	2012-10-27
C18RHACXX	2000	HiSeq2000	2012-10-27
A1K9B	2	MiSeq	2012-10-29
C19F3ACXX	2000	HiSeq2000	2012-10-30
D1DE4ACXX	2000	HiSeq2000	2012-10-30
C18MEACXX	2000	HiSeq2000	2012-10-30
C19EAACXX	2000	HiSeq2000	2012-10-30
A1JV9	2	MiSeq	2012-10-30
A1WAV	2	MiSeq	2012-10-30
A1WB0	2	MiSeq	2012-10-30
D1E71ACXX	2000	HiSeq2000	2012-10-31
D1E8VACXX	2000	HiSeq2000	2012-10-31
C19A7ACXX	2000	HiSeq2000	2012-10-31
C18VFACXX	2000	HiSeq2000	2012-10-31
A1VH1	2	MiSeq	2012-10-31
D1E8KACXX	2000	HiSeq2000	2012-11-01
C18T5ACXX	2000	HiSeq2000	2012-11-01
D1E85ACXX	2000	HiSeq2000	2012-11-01
C19EGACXX	2000	HiSeq2000	2012-11-01
A1E8E	2	MiSeq	2012-11-01
A1JCP	2	MiSeq	2012-11-01
A1JVG	2	MiSeq	2012-11-01
64NABAAXX	IIx	GAII	2012-11-02
C19DMACXX	2000	HiSeq2000	2012-11-02
C18VTACXX	2000	HiSeq2000	2012-11-02
A1DMR	2	MiSeq	2012-11-02
A23D5	2	MiSeq	2012-11-05
A169P	2	MiSeq	2012-11-05
A1E8D	2	MiSeq	2012-11-05
A236Y	2	MiSeq	2012-11-05
D1DPEACXX	2000	HiSeq2000	2012-11-06
C199PACXX	2000	HiSeq2000	2012-11-06
D1E6NACXX	2000	HiSeq2000	2012-11-06
D1E39ACXX	2000	HiSeq2000	2012-11-06
C194DACXX	2000	HiSeq2000	2012-11-06
D1E7YACXX	2000	HiSeq2000	2012-11-06
A1E7F	2	MiSeq	2012-11-06
A1DWP	2	MiSeq	2012-11-06
A1WB6	2	MiSeq	2012-11-06
D1EK0ACXX	2000	HiSeq2000	2012-11-07
C19N7ACXX	2000	HiSeq2000	2012-11-07
A1WAA	2	MiSeq	2012-11-07
D1E8RACXX	2000	HiSeq2000	2012-11-07
D1EALACXX	2000	HiSeq2000	2012-11-07
D1E96ACXX	2000	HiSeq2000	2012-11-07
D1E31ACXX	2000	HiSeq2000	2012-11-07
D1E8HACXX	2000	HiSeq2000	2012-11-08
D1E5CACXX	2000	HiSeq2000	2012-11-08
C1CEEACXX	2000	HiSeq2000	2012-11-08
C1BWEACXX	2000	HiSeq2000	2012-11-08
A1E82	2	MiSeq	2012-11-08
A1E81	2	MiSeq	2012-11-08
A1WB9	2	MiSeq	2012-11-08
D1H5JACXX	2000	HiSeq2000	2012-11-09
D1HA0ACXX	2000	HiSeq2000	2012-11-09
A1JE2	2	MiSeq	2012-11-09
D1E57ACXX	2000	HiSeq2000	2012-11-09
A1E7T	2	MiSeq	2012-11-09
A1E6R	2	MiSeq	2012-11-12
A1VKU	2	MiSeq	2012-11-12
A1WHE	2	MiSeq	2012-11-12
A1JUM	2	MiSeq	2012-11-12
D1EB6ACXX	2000	HiSeq2000	2012-11-13
D1E90ACXX	2000	HiSeq2000	2012-11-13
C1CC3ACXX	2000	HiSeq2000	2012-11-13
D1E2YACXX	2000	HiSeq2000	2012-11-13
D1HAKACXX	2000	HiSeq2000	2012-11-13
D1E5GACXX	2000	HiSeq2000	2012-11-13
D1H65ACXX	2000	HiSeq2000	2012-11-13
A1WAN	2	MiSeq	2012-11-13
C19FEACXX	2000	HiSeq2000	2012-11-14
D1E36ACXX	2000	HiSeq2000	2012-11-14
D1DU6ACXX	2000	HiSeq2000	2012-11-14
C19C0ACXX	2000	HiSeq2000	2012-11-14
C19AUACXX	2000	HiSeq2000	2012-11-14
C19DNACXX	2000	HiSeq2000	2012-11-14
D1E52ACXX	2000	HiSeq2000	2012-11-14
A1WAH	2	MiSeq	2012-11-14
A1JUT	2	MiSeq	2012-11-14
A1WAK	2	MiSeq	2012-11-14
D1E78ACXX	2000	HiSeq2000	2012-11-15
C19HMACXX	2000	HiSeq2000	2012-11-15
A1VGM	2	MiSeq	2012-11-15
C19FNACXX	2000	HiSeq2000	2012-11-15
C19D6ACXX	2000	HiSeq2000	2012-11-15
C1C1PACXX	2000	HiSeq2000	2012-11-15
C19D7ACXX	2000	HiSeq2000	2012-11-15
D1E8PACXX	2000	HiSeq2000	2012-11-15
A1WAU	2	MiSeq	2012-11-15
64T4HAAXX	IIx	GAII	2012-11-16
A232W	2	MiSeq	2012-11-16
A25WV	2	MiSeq	2012-11-16
C19D4ACXX	2000	HiSeq2000	2012-11-20
C19FLACXX	2000	HiSeq2000	2012-11-20
C19MGACXX	2000	HiSeq2000	2012-11-20
D1E7DACXX	2000	HiSeq2000	2012-11-20
D1EFRACXX	2000	HiSeq2000	2012-11-20
C19MNACXX	2000	HiSeq2000	2012-11-20
D1EF2ACXX	2000	HiSeq2000	2012-11-20
D1E7BACXX	2000	HiSeq2000	2012-11-20
D1EF1ACXX	2000	HiSeq2000	2012-11-20
D1EE5ACXX	2000	HiSeq2000	2012-11-20
D1EC0ACXX	2000	HiSeq2000	2012-11-21
D1E70ACXX	2000	HiSeq2000	2012-11-21
D1E6UACXX	2000	HiSeq2000	2012-11-21
C19P5ACXX	2000	HiSeq2000	2012-11-21
D1EDVACXX	2000	HiSeq2000	2012-11-21
C194NACXX	2000	HiSeq2000	2012-11-21
D1EEKACXX	2000	HiSeq2000	2012-11-21
D1EL4ACXX	2000	HiSeq2000	2012-11-21
D1EKYACXX	2000	HiSeq2000	2012-11-21
D1E99ACXX	2000	HiSeq2000	2012-11-21
D1E6VACXX	2000	HiSeq2000	2012-11-21
C19TEACXX	2000	HiSeq2000	2012-11-21
A2426	2	MiSeq	2012-11-21
A242E	2	MiSeq	2012-11-26
A1EAK	2	MiSeq	2012-11-26
A1H8R	2	MiSeq	2012-11-26
C197FACXX	2000	HiSeq2000	2012-11-27
C199RACXX	2000	HiSeq2000	2012-11-27
C196YACXX	2000	HiSeq2000	2012-11-27
C1969ACXX	2000	HiSeq2000	2012-11-27
A23DB	2	MiSeq	2012-11-27
C19T1ACXX	2000	HiSeq2000	2012-11-28
C19R2ACXX	2000	HiSeq2000	2012-11-28
C1D01ACXX	2000	HiSeq2000	2012-11-28
C19F2ACXX	2000	HiSeq2000	2012-11-28
C1DG9ACXX	2000	HiSeq2000	2012-11-28
